PPFL_GEL

THE GREAT EASTERN LIFE ASSURANCE COMPANY LIMITED

LIST OF INSURED POLICIES

Update as of  4-May-26

Policies which are eligible for Policy Owners' Protection Scheme protection under the Deposit Insurance and Policies Owners' Protection Schemes Act 2011.

(Refer to 2nd schedule of the Act for the types of policies under each category)

2  9 YEARS ENHANCED INVESTMENT PLAN WITH COMPOUND REVERSIONARY BONUS & DREAD DISEASE BENEFITS

2  9 YEARS JUNIOR EDUCARE SPECIAL WITH COMPOUND REVERSIONARY BONUS

2  9 YEARS JUNIOR EDUCARE WITH COMPOUND REVERSIONARY BONUS

2  9 YEARS MAXEDU CHOICE

2  9 YEARS MAXEDU GOAL

2  9 YEARS MAXTERM - CONVERTIBLE

2  9 YEARS MAXTERM - LEVEL

2  9 YEARS OCBC-OAC MORTGAGE PROTECTOR (BASIC)

2  9 YEARS OCBC-OAC MORTGAGE PROTECTOR (PREMIUM)

2  9 YEARS PREMIER DIAMOND INVESTMENT WITH PROFITS

2  9 YEARS PREMIER TERM ASSURANCE WITHOUT PROFITS

2  9 YEARS TERM ASSURANCE (NON-PARTICIPATING) WITH LIVING ASSURANCE BENEFIT

2  ACCELERATED CRITICAL ILLNESS AND EARLY CANCER RIDER

2  ADDITIONAL LIVING BENEFIT

2  ADVANCED STAGE CI

2  ANNUAL CASHBACK ENDMT 18 (PUP)

2  ANNUAL CASHBACK ENDMT 21 (PUP)

2  ANNUAL CASHBACK ENDMT 25 (PUP)

2  ANNUAL CASHBACK ENDOWMENT 18

2  ANNUAL CASHBACK ENDOWMENT 18 (SERIES 2)

2  ANNUAL CASHBACK ENDOWMENT 18 FULL PAY (SERIES 2)

2  ANNUAL CASHBACK ENDOWMENT 21
2  ANNUAL CASHBACK ENDOWMENT 25

2  ANNUAL CASHBACK ENDOWMENT 25 (SERIES 2)

2  ANNUAL CASHBACK ENDOWMENT 25 FULL PAY (SERIES 2)

2  ANTICIPATED ENDOWMENT 15 YEARS WITH PROFITS

2  ANTICIPATED ENDOWMENT 20 YEARS WITH PROFITS

2  ANTICIPATED ENDOWMENT SPECIAL - PAID UP 15 YEARS

2  ANTICIPATED ENDOWMENT SPECIAL - PAID UP 18 YEARS

2  ANTICIPATED ENDOWMENT SPECIAL - PAID UP 20 YEARS

2  ANTICIPATED ENDOWMENT SPECIAL - PAID UP 21 YEARS

2  ANTICIPATED ENDOWMENT SPECIAL - PAID UP 24 YEARS

2  ANTICIPATED ENDOWMENT SPECIAL - PAID UP 25 YEARS

2  ANTICIPATED ENDOWMENT SPECIAL - PAID UP 30 YEARS

2  ANTICIPATED ENDOWMENT SPECIAL 15 YEARS WITH PROFITS

2  ANTICIPATED ENDOWMENT SPECIAL 18 YEARS WITH PROFITS

2  ANTICIPATED ENDOWMENT SPECIAL 21 YEARS WITH PROFITS

2  ANTICIPATED ENDOWMENT SPECIAL 24 YEARS WITH PROFITS

2  ANTICIPATED ENDOWMENT SPECIAL 30 YEARS WITH PROFITS

2  ASSETLINK

2  BIRTHDAY VOUCHER

2  Cancer Guard

2  CANCERCARE

2  CAPITAL GROWTH PLANWITH CRB

2  CAPITAL PROTECTED SAVER

2  CAPITAL PROTECTED SAVER ENHANCED

2  CASH HARVEST SAVER

2  CASH SAVER

2  CHOICE INVESTMENT (V3.0)

2  CHOICE INVESTMENT (V4.0)

2  CHOICE INVESTMENT (V5.0)

2  CHOICE INVESTMENT V5.1 (MR CPF)

2  CHOICE INVESTMENT WITH RB

2  CHOICE INVESTMENT(VER. 2.1)

2  CHOICE SAVER

2  CHOICE SAVER (MR CPF)

2  CHOICE SAVER (SERIES 2)

2  CHOICE SAVER (SERIES 3)
2  CHOICE SAVER (SERIES 4)

2  CITIZEN EXCLUSIVE WL WITH CB

2  COMPLETE LIVING CARE RIDER

2  Complete Living Care Rider 2

2  COMPLETE LIVING MULTIPLIER RIDER

2  COMPLETE LIVING MULTIPLIER RIDER 3

2  COMPLETE MULTIPAY CI PLUS ADVANTAGE RIDER

2  COMPREHENSIVE RETIREMENT PLAN

2  CONVERTIBLE TERM RIDER

2  CPL SHIELD

2  CREDITCARE (LA) POLICY

2  CREDITCARE (LA) POLICY - SP

2  CREDITCARE (LA) POLICY II

2  CREDITCARE (LA) RIDER

2  CREDITCARE (LA) RIDER - SP

2  CREDITCARE (LA) SPOUSE RIDER

2  CREDITCARE (LIVING ASSURANCE) RIDER II

2  CREDITCARE (LIVING ASSURANCE) SPOUSE RIDER II

2  CREDITCARE POLICY

2  CREDITCARE RIDER

2  CREDITCARE SPOUSE RIDER

2  CRITICAL CARE ADVANTAGE

2  CRITICAL CARE ADVANTAGE RIDER

2  CRITICAL ILLNESS

2  CRITICAL ILLNESS - FIB

2  Critical Illness Multiplier Rider

2  Critical Illness Multiplier Rider (E&I)

2  CRITICAL ILLNESS PROTECTOR

2  CRITICAL ILLNESS PROTECTOR (SERIES 3)

2  CRITICAL ILLNESS PROTECTOR 10

2  CRITICAL ILLNESS PROTECTOR 15

2  CRITICAL ILLNESS PROTECTOR 20

2  CRITICAL ILLNESS PROTECTOR 20 (SERIES 3)

2  CRITICAL ILLNESS PROTECTOR 60 (CB)

2  CRITICAL ILLNESS PROTECTOR MULTIPLIER 15

2  CRITICAL ILLNESS PROTECTOR MULTIPLIER 20
2  CRITICAL ILLNESS PROTECTOR MULTIPLIER 65

2  CRITICAL ILLNESS RIDER (MAXLIFE JUNIOR)

2  CRITICAL ILLNESS RIDER (MAXSAVE PLUS)

2  CRITICAL ILLNESS RIDER (MAXSAVE)

2  CRITICAL ILLNESS RIDER (WHOLE LIFE)

2  DEPENDANTS' PROTECTION SCHEME

2  DIRECT - GREAT 5YR CRITICAL CARE

2  DIRECT - GREAT 5YR TERM

2  DIRECT - GREAT CRITICAL CARE

2  DIRECT - GREAT CRITICAL CARE 70

2  DIRECT - GREAT CRITICAL CARE 85

2  DIRECT - GREAT LIFE 70

2  DIRECT - GREAT LIFE 85

2  DIRECT - GREAT LIFE II 70

2  DIRECT - GREAT LIFE II 85

2  DIRECT - GREAT TERM

2  DIRECT - OAC 5YR CRITICAL CARE

2  DIRECT - OAC 5YR TERM

2  DIRECT - OAC CRITICAL CARE

2  DIRECT - OAC CRITICAL CARE 70

2  DIRECT - OAC CRITICAL CARE 85

2  DIRECT - OAC LIFE 70

2  DIRECT - OAC LIFE 85

2  DIRECT - OAC TERM

2  DYNAMIC LA WITH CASH BONUS

2  DYNAMIC LIVING ASSURANCE (PUP)

2  DYNAMIC PROLIFE (98) (PAID-UP)

2  DYNAMIC PROLIFE (PAID-UP)

2  DYNAMIC PROLIFE WITH CASH BONUS

2  DYNAMIC PROLIFE(98) WITH CB

2  EARLY CRITICAL ILLNESS MULTIPLIER 15

2  EARLY CRITICAL ILLNESS MULTIPLIER 20

2  EARLY CRITICAL ILLNESS MULTIPLIER 65

2  EARLY PROTECTOR MULTIPLIER

2  EARLY-PAYOUT CRITICAL CARE PLUS

2  EARLY-PAYOUT CRITICALCARE
2  EARLY-PAYOUT CRITICALCARE PLUS RIDER

2  EARLY-PAYOUT CRITICALCARE RIDER

2  EASICASH SAVER

2  ENDMT CLASSIC (98) WITH RB

2  ENDMT SPECIAL (98) WITH RB

2  ENDOWMENT 5

2  ENDOWMENT 5 (PAID-UP)

2  ENDOWMENT 5 PLUS

2  ENDOWMENT CLASSIC

2  ENDOWMENT CLASSIC (98) (PAID-UP)

2  ENDOWMENT CLASSIC (PAID-UP)

2  ENDOWMENT CLASSIC WITH RB

2  ENDOWMENT FOR 10 YEARS WITH PROFITS

2  ENDOWMENT FOR 15 YEARS WITH PROFITS

2  ENDOWMENT FOR 20 YEARS WITH PROFITS

2  ENDOWMENT FOR 25 YEARS WITH PROFITS

2  ENDOWMENT FOR 30 YEARS WITH PROFITS

2  ENDOWMENT SPECIAL (1) WITH RB

2  ENDOWMENT SPECIAL (98) (PAID-UP)

2  ENDOWMENT SPECIAL (PAID-UP)

2  ENDOWMENT SPECIAL WITH RB

2  ENDOWMENT SPECIAL(1) (PAID-UP)

2  ENDOWMENT WITH CRB

2  ENDOWMENT WITH PROFITS AND PREMIUM CEASING AT AGE 45

2  ENDOWMENT WITH PROFITS AND PREMIUM CEASING AT AGE 50

2  ENDOWMENT WITH PROFITS AND PREMIUM CEASING AT AGE 55

2  ENDOWMENT WITH PROFITS AND PREMIUM CEASING AT AGE 60

2  ENDOWMENT WITH PROFITS AND PREMIUM CEASING AT AGE 65

2  ENDOWMENT WITH SRB

2  ENDOWMENT WITHOUT PROFITS

2  ESSENTIAL LIVING TERM ASSURANCE

2  ESSENTIAL LIVING TERM ASSURANCE RIDER

2  ESSENTIAL TERM ASSURANCE

2  EXPRESS REWARD (PAID-UP)

2  EXPRESS REWARD WITH RB

2  EXT TERM ASSURANCE W/O PROFITS
2  EXTENDED ENDOWMENT W/O PROFITS

2  EXTENDED TERM

2  EXTENDED TERM RIDER

2  FAMILY PROTECTOR WITH TPD BEN

2  FAMILY3 (10YEAR-PAY)

2  FAMILY3 (10YEAR-PAY) - SERIES 2

2  FAMILY3 (10YEAR-PAY) - SERIES 3

2  FAMILY3 (15YEAR-PAY)

2  FAMILY3 (15YEAR-PAY) - SERIES 2

2  FAMILY3 (15YEAR-PAY) - SERIES 3

2  FINANCIER (98) (PAID-UP)

2  FINANCIER (98) WITH CASH BONUS

2  FINANCIER WHOLE LIFE WITH CB

2  FINANCIER WL WITH CASH BONUS

2  FLEXI CASHBACK

2  FLEXI CASHBACK (LIMITED-PAY)

2  FLEXI ENDOWMENT

2  FLEXI ENDOWMENT 10

2  FLEXI ENDOWMENT 5

2  FLEXI GOAL

2  FLEXI GOAL (LIMITED-PAY)

2  FLEXI LIVING TERM

2  FLEXI LIVING TERM (5-YEAR R&C)

2  FLEXI TERM

2  FLEXI TERM (5-YEAR R&C)

2  FLEXILIFE

2  FLEXILIFE (SERIES 2)

2  FLEXILIFE (SERIES 3)

2  FLEXILIFE 10 (SERIES 2)

2  FLEXILIFE 15 (SERIES 2)

2  FLEXILIFE 20

2  FLEXILIFE 20 (SERIES 2)

2  FLEXILIFE 20 (SERIES 3)

2  FLEXILIFE 20 PAID-UP

2  FLEXILIFE 60 (CB)

2  FLEXILIFE 60 (CB) PAID-UP
2  FLEXILIFE 60 (RB)

2  FLEXILIFE 60 (RB) PAID-UP

2  FLEXILIFE EARLY MULTIPLIER 15

2  FLEXILIFE EARLY MULTIPLIER 20

2  FLEXILIFE EARLY MULTIPLIER 65

2  FLEXILIFE MULTIPLIER 15

2  FLEXILIFE MULTIPLIER 20

2  FLEXILIFE MULTIPLIER 65

2  FLEXILIFE PAID-UP

2  FLEXILIFE SP (SERIES 3)

2  FORTUNE POLICY (WHOLE LIFE WITH PROFITS)

2  GE SPECIAL WL W/O PROFITS

2  GL WAIVER OF PREMIUM 30

2  GOGREAT TERM LIFE

2  GOLDEN LION ENDOWMENT (PAID-UP)

2  GOLDEN LION ENDOWMENT WITH CRB

2  GOLDEN LION WL W/O PROFITS

2  GOLDEN SAVER

2  GOOD FORTUNE (WHOLE LIFE WITH COMPOUND REVERSIONARY BONUS)

2  GOOD LUCK POLICY WITH PROFITS AND PREMIUM PAYMENT LIMITED TO 24 YEARS

2  GOOD LUCK POLICY WITH PROFITS AND PREMIUM PAYMENT LIMITED TO 28 YEARS

2  GOOD LUCK POLICY WITH PROFITS AND PREMIUM PAYMENT LIMITED TO 32 YEARS

2  GOOD LUCK POLICY WITH PROFITS AND PREMIUM PAYMENT LIMITED TO 36 YEARS

2  GOOD LUCK POLICY WITH PROFITS AND PREMIUM PAYMENT LIMITED TO 40 YEARS

2  GREAT ACCELERATING CRITICALCARE ADVANTAGE PLUS RIDER

2  GREAT ACCELERATING CRITICALCARE ADVANTAGE RIDER

2  GREAT CI ADVANTAGE PLUS RIDER

2  GREAT CI ADVANTAGE RIDER

2  GREAT COMPLETE FLEXI LIVING PROTECT

2  GREAT COMPLETE FLEXI LIVING PROTECT 2

2  GREAT COMPLETE FLEXI LIVING PROTECT 3

2  GREAT CRITICAL COVER COMPLETE RIDER

2  GREAT CRITICAL COVER: COMPLETE

2  GREAT CRITICAL COVER: TOP 3 CIS

2  GREAT CRITICAL PROTECTOR

2  GREAT CRITICALCARE ADVANTAGE PLUS RIDER
2  GREAT CRITICALCARE ADVANTAGE RIDER

2  GREAT EASTERN CARES TERM PLAN

2  GREAT FAMILY CARE

2  GREAT FAMILY CARE SPECIAL

2  GREAT Flexi Advantage (RSP)

2  GREAT Flexi Advantage (SP)

2  GREAT FLEXI CASHBACK

2  GREAT FLEXI GOAL

2  GREAT FLEXI GOAL (LIMITED PAY)

2  GREAT FLEXI LIVING PROTECT

2  GREAT FLEXI LIVING PROTECT 2

2  GREAT FLEXI LIVING PROTECT 3

2  GREAT FLEXI PROTECT 2

2  GREAT FLEXI PROTECT 3

2  GREAT FLEXI SAVER

2  GREAT GREEN SP

2  GREAT Index Income

2  GREAT INVEST ADVANTAGE (RSP)

2  GREAT INVEST ADVANTAGE (SP)

2  GREAT INVEST ADVANTAGE 2 (RSP)

2  GREAT INVEST ADVANTAGE 2 (SP)

2  GREAT LIFE ADVANTAGE

2  GREAT LIFE ADVANTAGE 4

2  GREAT LIFE ADVANTAGE II

2  GREAT LIFE ADVANTAGE II (LIMITED PAY)

2  GREAT LIFE ADVANTAGE III

2  GREAT LIFE ADVANTAGE III (LIMITED PAY)

2  GREAT Life Multiplier (10x)

2  GREAT Life Multiplier (3x)

2  GREAT Life Multiplier (5x)

2  GREAT Life Multiplier (8x)

2  GREAT LIFETIME INCOME SPECIAL

2  GREAT LIFETIME PAYOUT

2  GREAT LIFETIME PAYOUT 2

2  GREAT LIFETIME PAYOUT 2 SPECIAL

2  GREAT LIFETIME PAYOUT 3
2  GREAT LIFETIME PAYOUT RIDER

2  GREAT MATERNITY CARE 2

2  GREAT MULTIPAY CRITICALCARE ADVANTAGE RIDER

2  GREAT PAYER ADVANTAGE RIDER

2  GREAT PAYER ADVANTAGE RIDER (CRITICALCARE)

2  GREAT PAYER ADVANTAGE RIDER (MULTIPAY CRITICALCARE)

2  GREAT PAYER BENEFIT ADVANTAGE RIDER

2  GREAT PAYER BENEFIT ADVANTAGE RIDER - CRITICALCARE

2  GREAT PAYER BENEFIT ADVANTAGE RIDER - MULTIPAY CRITICALCARE

2  GREAT PREMIUM WAIVER ADVANTAGE RIDER - CRITICALCARE

2  GREAT PREMIUM WAIVER ADVANTAGE RIDER - MULTIPAY CRITICALCARE

2  GREAT PREMIUM WAIVER ADVANTAGE RIDER (CRITICALCARE)

2  GREAT PREMIUM WAIVER ADVANTAGE RIDER (MULTIPAY CRITICALCARE)

2  GREAT PRIME REWARDS III (0+20)

2  GREAT PRIME REWARDS III (3+17)

2  GREAT PRIME REWARDS III (5+10)

2  GREAT PRIME REWARDS III (5+15)

2  GREAT RETIRE INCOME 10

2  GREAT RETIRE INCOME 15

2  GREAT RETIRE INCOME 20

2  GREAT RETIRE INCOME 5

2  GREAT SP

2  GREAT SP (24-MONTH)

2  GREAT SP EXCLUSIVE

2  GREAT SP FLEXI

2  GREAT SP SERIES 10

2  GREAT SP SERIES 11

2  GREAT SP SERIES 12

2  GREAT SP SERIES 2

2  GREAT SP SERIES 3

2  GREAT SP SERIES 4

2  GREAT SP SERIES 4A

2  GREAT SP SERIES 5A

2  GREAT SP SERIES 6

2  GREAT SP SERIES 7

2  GREAT SP SERIES 8
2  GREAT SP SERIES 9

2  GREAT SP Special

2  GREAT SP USD (36-month)

2  GREAT TERM

2  GREAT TERM (DIGITAL)

2  GREAT Term 2

2  GREAT TERM GUARD

2  GREAT TERM SPECIAL

2  GREAT TRIPLECARE MONEYBACK

2  GREAT TRIPLECARE MONEYBACK SPECIAL

2  GREAT TRIPLECARE MONEYBACK SPECIAL (GIO)

2  GREAT WEALTH ADVANTAGE

2  GREAT WEALTH ADVANTAGE 2

2  GREAT WEALTH ADVANTAGE 2 5-YR

2  GREAT WEALTH ADVANTAGE 3 (SGD) - CHOICE 10

2  GREAT WEALTH ADVANTAGE 3 (SGD) - CHOICE 15

2  GREAT WEALTH ADVANTAGE 3 (SGD) - CHOICE 5

2  GREAT WEALTH ADVANTAGE 4 - CHOICE 10

2  GREAT WEALTH ADVANTAGE 4 - CHOICE 15

2  GREAT WEALTH ADVANTAGE 4 - CHOICE 5

2  GREAT WEALTH MULTIPLIER 10

2  GREAT WEALTH MULTIPLIER 15

2  GREAT WEALTH MULTIPLIER 3 (10-PAY)

2  GREAT WEALTH MULTIPLIER 3 (15-PAY)

2  GREAT WEALTH MULTIPLIER 3 (5-PAY)

2  GREAT WEALTH MULTIPLIER 3 (SINGLE PREMIUM)

2  GREAT WEALTH MULTIPLIER 5

2  GREAT WEALTH MULTIPLIER II (10-PAY)

2  GREAT WEALTH MULTIPLIER II (15-PAY)

2  GREAT WEALTH MULTIPLIER II (5-PAY)

2  GREAT200

2  GREAT205

2  GREAT220

2  GREAT270

2  GREATASSURE ENDOWMENT INSURANCE

2  GREATASSURE ENDOWMENT INSURANCE (PREPAYMENT)
2  GREATLIFE ENDOWMENT INSURANCE 10

2  GREATLIFE ENDOWMENT INSURANCE 15

2  GREATLIFE ENDOWMENT INSURANCE 3 (10-PAY)

2  GREATLIFE ENDOWMENT INSURANCE 3 (15-PAY)

2  GREATLIFE ENDOWMENT INSURANCE 3 (5-PAY)

2  GREATLIFE ENDOWMENT INSURANCE 3 (SINGLE PREMIUM)

2  GREATLIFE ENDOWMENT INSURANCE 5

2  GREATLIFE ENDOWMENT INSURANCE II (10-PAY)

2  GREATLIFE ENDOWMENT INSURANCE II (15-PAY)

2  GREATLIFE ENDOWMENT INSURANCE II (5-PAY)

2  GREATLIFE GENERATION

2  GREATLINK ACHIEVER PLAN

2  GREATLINK CHOICE

2  GREATLINK DYNAMIC SAVER

2  GREATLINK FLEXIPLAN

2  GREATLINK GROWTH PLAN

2  GREATLINK GROWTH PLAN (MR CPF)

2  GREATLINK SUPREMELIFE

2  GREATLINK WAIVER OF PREMIUM BENEFIT 30 II

2  GROUP MORTGAGE INSURANCE

2  GROUP TERM LIFE ASSURANCE POLICY (VOLUNTARY)

2  GUARANTEED REWARDS (3+17)

2  GUARANTEED REWARDS (5+10)

2  GUARANTEED REWARDS (5+15)

2  INCREASING TERM RIDER W TPD BEN

2  Index Income

2  Index Income (USD)

2  Index Universal Life Flexible Premium

2  INDEX UNIVERSAL LIFE FLEXIBLE PREMIUM

2  INDEX UNIVERSAL LIFE SINGLE PREMIUM

2  INVEST ASSURANCE PLAN WITH CRB

2  INVESTMENT-LINKED INSURANCE PLAN

2  INVESTMENT-LINKED INSURANCE PLAN 2 - CHOICE 10

2  INVESTMENT-LINKED INSURANCE PLAN 2 - CHOICE 5

2  JOIN LIFE RIDER

2  JOINT LIFE - WHOLE LIFE WITH SRB
2  JOINT LIFE ENDOWMENT WITH CRB

2  JOINT WHOLE LIFE WITH CRB

2  JOINT WHOLE LIFE WITHOUT PROFITS

2  JUNIOR 88 PLUS (WHOLE LIFE WITH COMPOUND REVERSIONARY BONUS)

2  JUNIOR 88 PLUS (WHOLE LIFE WITH ESCALATING REVERSIONARY BONUS)

2  JUNIOR HERITAGE (WHOLE LIFE WITH COMPOUND REVERSIONARY BONUS)

2  JUNIOR LIVING PLUS - WHOLE LIFE WITH COMPOUND REVERSIONARY BONUS

2  L.I.F.E. JUNIOR

2  L.I.F.E. MAN

2  L.I.F.E. SENIOR

2  L.I.F.E. WOMAN

2  Legacy Income (USD)

2  LEVEL TERM RIDER

2  LIFE 88 - WHOLE LIFE WITH COMPOUND REVERSIONARY BONUS

2  LIFE PERKS

2  LIFE PERKS (PAID-UP)

2  LIFE PERKS 15

2  LIFE PERKS 20

2  LIFE PERKS 20 (PAID-UP)

2  LIMTED PAYMENT WL LIFE WITH CRB

2  LION ENDOWMENT (PAID-UP)

2  LION ENDOWMENT WITH CRB

2  LION ENDOWMENT WITH SRB

2  LIV ASS ACCELERATOR PLUS END CRB

2  LIV ASSUR ACCELERATOR (WL ERB98)

2  LIV ASSUR ACCELERATOR PLUS

2  LIVING ADVANCE RIDER

2  LIVING ADVANCE RIDER 20

2  LIVING ADVANCE RIDER 20 II

2  LIVING ADVANCE RIDER 60 ( CB )

2  LIVING ADVANCE RIDER 60 ( RB )

2  LIVING ADVANCE RIDER 60 (CB) II

2  LIVING ADVANCE RIDER 60 (RB) II

2  LIVING ADVANCE RIDER FOR ENDMT

2  LIVING ADVANCE RIDER FOR ENDOWMENT 5

2  LIVING ADVANCE RIDER FOR ENDOWMENT II
2  LIVING ADVANCE RIDER II

2  LIVING ASSUR ACCELERATOR R30

2  LIVING ASSUR POL PLUS (PUP)

2  LIVING ASSUR POL PLUS WITH CRB

2  LIVING ASSUR POLICY W/O PROFITS

2  LIVING ASSURANCE BENEFIT

2  LIVING ASSURANCE BENEFIT II

2  LIVING ASSURANCE POLICY (PAID-UP)

2  LIVING ASSURANCE POLICY WITH CRB

2  LIVING ASSURANCE RIDER

2  LIVING ASSURANCE RIDER 30

2  LIVING ASSURANCE RIDER 30 II

2  LIVING ASSURANCE RIDER PLUS

2  LIVING BENEFIT RIDER

2  LIVING CARE RIDER

2  Living Care Rider 2

2  LIVING JOY RIDER

2  LIVING JOY RIDER (LTD PAYMENT)

2  LIVING MULTIPLIER RIDER

2  LIVING MULTIPLIER RIDER 3

2  LIVING REWARD

2  LIVING TERM ASSURANCE

2  LIVING TERM ASSURANCE II

2  LTD PAYMENT WHOLE LIFE WITH SRB

2  LTD PAYMENT WL W/O PROFITS

2  MATERNITY BENEFIT RIDER

2  MAX SINGLE PREMIUM YIELD

2  MAXADVANCE PAYOUT (15 YEARS)

2  MAXADVANTAGE 8

2  MAXASSURE LINK

2  MAXCAPITAL SAVER

2  MAXCARE

2  MAXCARE - MAXASSURE LINK 100%

2  MAXCARE - MAXASSURE LINK 50%

2  MAXCARE JUNIOR

2  MAXCARE PLUS - PREMIUM PAYING
2  MAXEDU CARE

2  MAXEDU CARE TPD

2  MAXENDOWMENT INSURANCE

2  MAXENDOWMENT INSURANCE SPECIAL

2  MAXENDOWMENT INSURANCE SPECIAL II

2  MAXENDOWMENT INSURANCE SPECIAL II (PREPAYMENT)

2  MAXFAMILY COVER

2  MAXFAMILY PROTECTOR

2  MAXFAMILY PROTECTOR (CI)

2  MAXGROWTH

2  MAXGROWTH ENHANCED

2  MAXGROWTH PLUS

2  MAXLIFE 10

2  MAXLIFE 15

2  MAXLIFE 99

2  MAXLIFE CARE (MAN/LADY)

2  MAXLIFE CARE 2

2  MAXLIFE GUARD

2  MAXLIFE JUNIOR

2  MAXLIFE LEGACY

2  MAXLIFE MULTIPLIER 15

2  MAXLIFE PROTECTOR 2

2  MAXLIFE REWARDS

2  MAXLINK

2  MAXRETIRE INCOME (PAY-TO-100)

2  MAXRETIRE INCOME (PAY-TO-85)

2  MAXRETIRE INCOME 10 (PAY-TO-100)

2  MAXRETIRE INCOME 10 (PAY-TO-85)

2  MAXRETIREMENT (PAYOUT 60)

2  MAXRETIREMENT (PAYOUT 65)

2  MAXRETIREMENT 10 (PAYOUT 60)

2  MAXRETIREMENT 10 (PAYOUT 65)

2  MAXRETIREMENT FLEX (PAYOUT 62 FOR 10 YEARS)

2  MAXRETIREMENT FLEX (PAYOUT 62 FOR 15 YEARS)

2  MAXRETIREMENT FLEX (PAYOUT 65 FOR 10 YEARS)

2  MAXRETIREMENT FLEX (PAYOUT 65 FOR 15 YEARS)
2  MAXRETIREMENT FLEX 10 ( PAYOUT 65 FOR 10 YEARS)

2  MAXRETIREMENT FLEX 10 (PAYOUT 62 FOR 10 YEARS)

2  MAXRETIREMENT FLEX 10 (PAYOUT 62 FOR 15 YEARS)

2  MAXRETIREMENT FLEX 10 (PAYOUT 65 FOR 15 YEARS)

2  MAXRETIREMENT SP (PAYOUT 60)

2  MAXRETIREMENT SP (PAYOUT 65)

2  MAXRETIREMENT SP (PAYOUT 70)

2  MAXSAVE ENHANCED

2  MAXSAVE PLUS

2  MAXSAVE PLUS 18

2  MAXSAVE PLUS 21

2  MAXSAVE10

2  MAXSAVE11

2  MAXSAVE12

2  MAXSAVE13

2  MAXSAVE14

2  MAXSAVE15

2  MAXSAVE16

2  MAXSAVE17

2  MAXSAVE18

2  MAXSAVE19

2  MAXSAVE20

2  MAXSAVE21

2  MAXSAVE22

2  MAXSAVE23

2  MAXSAVE24

2  MAXSAVE25

2  MAXSAVE26

2  MAXSAVE27

2  MAXSAVE28

2  MAXSAVE29

2  MAXSAVE30

2  MAXTERM SPECIAL

2  MAXTERM VALUE

2  MAXTERM VALUE (CI)

2  MAXWEALTH PREMIER
2  MAXWEALTH PREMIER 2

2  MAXWEALTH SAVER

2  MORTGAGE DECREASING TERM POLICY

2  MORTGAGE PROTECT

2  MORTGAGE PROTECT ADVANTAGE

2  MORTGAGE PROTECTOR

2  MORTGAGE PROTECTOR (RP)

2  MORTGAGE PROTECTOR ADVANTAGE

2  MORTGAGECARE - SERIES 2

2  MORTGAGECARE (LA) JT LIFE POL II

2  MORTGAGECARE (LA) POLICY

2  MORTGAGECARE (LA) POLICY II

2  MORTGAGECARE (LA) RIDER

2  MORTGAGECARE (LA) SPOUSE RIDER

2  MORTGAGECARE (LIVING ASSURANCE) RIDER II

2  MORTGAGECARE JOINTLIFE - SERIES 2

2  MORTGAGECARE JOINTLIFE POL-SP

2  MORTGAGECARE JOINTLIFE POLICY

2  MORTGAGECARE POLICY

2  MORTGAGECARE POLICY - SP

2  MORTGAGECARE RIDER

2  MORTGAGECARE RIDER - SERIES 2

2  MORTGAGECARE RIDER - SP

2  MORTGAGECARE SPOUSE RIDER

2  MORTGAGECARE SPOUSE RIDER - SP

2  NON-PAR ENDOWMENT - 10 YEARS

2  NON-PAR ENDOWMENT - 11 YEARS

2  NON-PAR ENDOWMENT - 12 YEARS

2  NON-PAR ENDOWMENT - 13 YEARS

2  NON-PAR ENDOWMENT - 14 YEARS

2  NON-PAR ENDOWMENT - 15 YEARS

2  NON-PAR ENDOWMENT - 16 YEARS

2  NON-PAR ENDOWMENT - 17 YEARS

2  NON-PAR ENDOWMENT - 18 YEARS

2  NON-PAR ENDOWMENT - 19 YEARS

2  NON-PAR ENDOWMENT - 20 YEARS
2  NON-PAR ENDOWMENT - 21 YEARS

2  NON-PAR ENDOWMENT - 22 YEARS

2  NON-PAR ENDOWMENT - 23 YEARS

2  NON-PAR ENDOWMENT - 24 YEARS

2  NON-PAR ENDOWMENT - 25 YEARS

2  NON-PAR ENDOWMENT - 26 YEARS

2  NON-PAR ENDOWMENT - 27 YEARS

